Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size 
1783359617,40,,Aggregated,3.400000,0.000000,6000,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1859,2,6000,8663.018118507956,352.91147232055664,136139.226436615,500706.1377084454
1783359618,40,,Aggregated,3.200000,0.000000,6000,7500,9400,13000,18000,22000,42000,61000,126000,136000,136000,1861,2,6000,8655.982947490473,352.91147232055664,136139.226436615,500451.8291241268
1783359619,40,,Aggregated,3.100000,0.000000,6000,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1865,2,6000,8663.999843469574,352.91147232055664,136139.226436615,500628.04450402147
1783359620,40,,Aggregated,3.300000,0.000000,6000,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1868,2,6000,8667.949168278778,352.91147232055664,136139.226436615,501535.17398286937
1783359621,40,,Aggregated,3.100000,0.000000,6000,7600,9400,13000,18000,23000,42000,61000,126000,136000,136000,1874,2,6000,8676.898861134956,352.91147232055664,136139.226436615,502646.50266808964
1783359622,40,,Aggregated,3.100000,0.000000,6000,7600,9400,13000,18000,23000,42000,61000,126000,136000,136000,1874,2,6000,8676.898861134956,352.91147232055664,136139.226436615,502646.50266808964
1783359623,40,,Aggregated,3.100000,0.000000,6000,7500,9400,13000,18000,22000,42000,61000,126000,136000,136000,1884,2,6000,8656.869082187644,352.91147232055664,136139.226436615,501820.94161358813
1783359624,40,,Aggregated,3.700000,0.000000,6000,7500,9400,13000,18000,22000,42000,61000,126000,136000,136000,1889,2,6000,8652.672081538898,352.91147232055664,136139.226436615,501855.85071466386
1783359626,40,,Aggregated,4.100000,0.000000,6000,7500,9400,13000,18000,22000,42000,61000,126000,136000,136000,1895,2,6000,8649.894295896263,352.91147232055664,136139.226436615,502255.98364116094
1783359627,40,,Aggregated,4.100000,0.000000,6000,7500,9400,13000,18000,22000,42000,61000,126000,136000,136000,1896,2,6000,8649.035601802014,352.91147232055664,136139.226436615,502248.7885021097
1783359628,40,,Aggregated,4.100000,0.000000,6000,7500,9400,13000,18000,23000,43000,61000,126000,136000,136000,1899,2,6000,8667.41827828687,352.91147232055664,136139.226436615,502216.9868351764
1783359629,40,,Aggregated,4.100000,0.000000,6000,7500,9400,13000,18000,22000,42000,60000,126000,136000,136000,1902,2,6000,8661.979061070551,352.91147232055664,136139.226436615,501945.32807570975
1783359630,40,,Aggregated,3.900000,0.000000,6000,7500,9400,13000,18000,23000,42000,60000,126000,136000,136000,1905,2,6000,8670.346657685408,352.91147232055664,136139.226436615,502357.4451443569
1783359631,40,,Aggregated,3.900000,0.000000,6000,7500,9400,13000,18000,23000,42000,60000,126000,136000,136000,1913,2,6000,8654.248567632027,352.91147232055664,136139.226436615,501477.2780972295
1783359632,40,,Aggregated,3.700000,0.000000,6000,7500,9400,13000,18000,23000,42000,60000,126000,136000,136000,1918,2,6000,8642.91086336122,352.91147232055664,136139.226436615,501040.4577685089
1783359633,40,,Aggregated,4.000000,0.000000,6000,7500,9400,13000,18000,23000,42000,60000,126000,136000,136000,1922,2,6000,8643.449555202527,352.91147232055664,136139.226436615,501224.1670135276
1783359634,40,,Aggregated,4.100000,0.000000,6000,7500,9400,13000,18000,23000,42000,60000,126000,136000,136000,1929,2,6000,8637.171159574193,352.91147232055664,136139.226436615,500907.70969414205
1783359635,40,,Aggregated,4.600000,0.000000,6000,7500,9400,13000,18000,23000,43000,61000,126000,136000,136000,1938,2,6000,8668.117220925842,352.91147232055664,136139.226436615,501474.1398348813
1783359636,40,,Aggregated,4.200000,0.000000,6000,7500,9400,13000,18000,23000,43000,61000,126000,136000,136000,1943,2,6000,8653.771304617943,352.91147232055664,136139.226436615,500594.48378795676
1783359637,40,,Aggregated,4.300000,0.000000,6000,7500,9400,13000,18000,23000,43000,61000,126000,136000,136000,1948,2,6000,8653.93065745336,352.91147232055664,136139.226436615,500400.9476386037
1783359638,40,,Aggregated,4.700000,0.000000,6000,7500,9400,13000,18000,23000,43000,61000,126000,136000,136000,1950,2,6000,8652.948738611662,352.91147232055664,136139.226436615,500686.838974359
1783359639,40,,Aggregated,5.100000,0.000000,5900,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1960,2,5900,8631.424851198586,352.91147232055664,136139.226436615,499674.1632653061
1783359640,40,,Aggregated,5.100000,0.000000,5900,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1966,2,5900,8621.557623542094,352.91147232055664,136139.226436615,499233.3351983723
1783359641,40,,Aggregated,5.100000,0.000000,5900,7500,9400,13000,18000,23000,42000,61000,126000,136000,136000,1967,2,5900,8620.605513233791,352.91147232055664,136139.226436615,499227.9364514489
1783359643,40,,Aggregated,5.800000,0.000000,5900,7500,9300,13000,18000,23000,43000,62000,126000,136000,136000,1973,2,5900,8656.072369941407,352.91147232055664,136139.226436615,499627.4272681196
1783359644,40,,Aggregated,5.300000,0.000000,5900,7500,9300,12000,18000,23000,43000,62000,126000,136000,136000,1978,2,5900,8640.242212582889,352.91147232055664,136139.226436615,498540.9651162791
1783359645,40,,Aggregated,5.300000,0.000000,5900,7400,9300,12000,18000,23000,43000,62000,126000,136000,136000,1983,2,5900,8632.29315472082,352.91147232055664,136139.226436615,498568.9737771054
1783359646,40,,Aggregated,5.300000,0.000000,5900,7400,9300,12000,18000,23000,43000,63000,126000,136000,136000,1986,2,5900,8666.209872635709,352.91147232055664,136139.226436615,498996.37361530715
1783359647,40,,Aggregated,5.100000,0.000000,5900,7400,9300,12000,18000,23000,43000,63000,126000,136000,136000,1991,2,5900,8649.996509987885,352.91147232055664,136139.226436615,498068.07232546457
1783359648,40,,Aggregated,4.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,63000,126000,136000,136000,1993,2,5900,8648.993312205972,352.91147232055664,136139.226436615,498031.68891118915
1783359649,40,,Aggregated,4.300000,0.000000,5900,7400,9200,12000,18000,23000,43000,63000,126000,136000,136000,1996,2,5900,8644.145918394139,352.91147232055664,136139.226436615,497779.1142284569
1783359651,40,,Aggregated,4.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2002,2,5900,8628.407591110938,352.91147232055664,136139.226436615,496767.984015984
1783359652,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2009,2,5900,8618.32004557088,352.91147232055664,136139.226436615,496104.3349925336
1783359653,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2014,2,5900,8627.776875633232,352.91147232055664,136139.226436615,496003.4945382324
1783359654,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2018,2,5900,8630.69680767324,352.91147232055664,136139.226436615,496410.98761149653
1783359655,40,,Aggregated,3.700000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2021,2,5900,8631.241875199737,352.91147232055664,136139.226436615,496673.66402770905
1783359656,40,,Aggregated,3.900000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2025,2,5900,8627.272989484998,352.91147232055664,136139.226436615,496709.6824691358
1783359657,40,,Aggregated,3.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2027,2,5900,8622.199201325095,352.91147232055664,136139.226436615,496466.9210656142
1783359659,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2033,2,5900,8614.728322242552,352.91147232055664,136139.226436615,496335.9016232169
1783359660,40,,Aggregated,3.700000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2039,2,5900,8621.597241396528,352.91147232055664,136139.226436615,496883.1270230505
1783359661,40,,Aggregated,3.900000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2043,2,5900,8617.5617234589,352.91147232055664,136139.226436615,496853.8179148311
1783359662,40,,Aggregated,4.000000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2046,2,5900,8627.113285768533,352.91147232055664,136139.226436615,497687.56207233627
1783359663,40,,Aggregated,3.900000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2048,2,5900,8620.257447473705,352.91147232055664,136139.226436615,497314.10009765625
1783359664,40,,Aggregated,4.000000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2052,2,5900,8608.97413169199,352.91147232055664,136139.226436615,496833.3143274854
1783359665,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2058,2,5900,8614.615497019131,352.91147232055664,136139.226436615,497223.28668610303
1783359666,40,,Aggregated,3.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2061,2,5900,8612.050390775663,352.91147232055664,136139.226436615,497053.3454633673
1783359667,40,,Aggregated,3.400000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2064,2,5900,8608.275148873181,352.91147232055664,136139.226436615,496883.8982558139
1783359669,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2066,2,5900,8622.80992939996,352.91147232055664,136139.226436615,497726.5033881897
1783359670,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2071,2,5900,8614.314376645938,352.91147232055664,136139.226436615,497231.99034282955
1783359671,40,,Aggregated,3.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2075,2,5900,8616.507872615952,352.91147232055664,136139.226436615,497918.8679518072
1783359672,40,,Aggregated,3.100000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2081,2,5900,8617.859323685814,352.91147232055664,136139.226436615,498351.9413743393
1783359673,40,,Aggregated,3.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2085,2,5900,8605.695280697135,352.91147232055664,136139.226436615,497746.88585131895
1783359674,40,,Aggregated,3.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2088,2,5900,8597.35781822168,352.91147232055664,136139.226436615,497376.14750957856
1783359675,40,,Aggregated,3.200000,0.000000,5900,7400,9200,12000,18000,23000,43000,62000,110000,136000,136000,2088,2,5900,8597.35781822168,352.91147232055664,136139.226436615,497376.14750957856
1783359676,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,62000,110000,136000,136000,2094,2,5900,8583.76173394685,352.91147232055664,136139.226436615,496741.5888252149
1783359677,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,62000,110000,136000,136000,2096,2,5900,8578.669442702796,352.91147232055664,136139.226436615,496449.84589694656
1783359678,40,,Aggregated,3.300000,0.000000,5900,7400,9100,12000,18000,23000,43000,62000,110000,136000,136000,2100,2,5900,8572.643558979034,352.91147232055664,136139.226436615,495996.98761904764
1783359679,40,,Aggregated,3.400000,0.000000,5900,7400,9100,12000,18000,22000,42000,61000,110000,136000,136000,2106,2,5900,8574.156027460596,352.91147232055664,136139.226436615,496129.034662868
1783359680,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,42000,61000,110000,136000,136000,2109,2,5900,8585.561809747804,352.91147232055664,136139.226436615,496951.6126126126
1783359681,40,,Aggregated,3.900000,0.000000,5900,7400,9100,12000,18000,23000,42000,61000,110000,136000,136000,2115,2,5900,8568.374030358966,352.91147232055664,136139.226436615,495996.8524822695
1783359682,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,42000,61000,110000,136000,136000,2120,2,5900,8563.357682722919,352.91147232055664,136139.226436615,495957.60566037736
1783359684,40,,Aggregated,3.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2127,2,5900,8602.625235403766,352.91147232055664,136139.226436615,497846.45322049834
1783359685,40,,Aggregated,3.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2133,2,5900,8617.693714619354,352.91147232055664,136139.226436615,498706.2494139709
1783359686,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2136,2,5900,8609.017885802838,352.91147232055664,136139.226436615,498271.5842696629
1783359687,40,,Aggregated,3.400000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2141,2,5900,8600.194071676618,352.91147232055664,136139.226436615,497677.993928071
1783359688,40,,Aggregated,4.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2142,2,5900,8596.894314197822,352.91147232055664,136139.226436615,497464.10597572365
1783359689,40,,Aggregated,4.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2147,2,5900,8590.789040022248,352.91147232055664,136139.226436615,497631.10386585933
1783359690,40,,Aggregated,4.500000,0.000000,5900,7400,9100,12000,18000,23000,42000,61000,110000,136000,136000,2154,2,5900,8573.12053591428,352.91147232055664,136139.226436615,496745.4266480966
1783359691,40,,Aggregated,4.300000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2160,2,5900,8607.407578936329,352.91147232055664,136139.226436615,497291.2986111111
1783359692,40,,Aggregated,4.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2165,2,5900,8614.424213691342,352.91147232055664,136139.226436615,497319.8387990762
1783359693,40,,Aggregated,5.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2167,2,5900,8610.450734396822,352.91147232055664,136139.226436615,497104.5662205815
1783359694,40,,Aggregated,4.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2170,2,5900,8611.74873207022,352.91147232055664,136139.226436615,497223.4470046083
1783359696,40,,Aggregated,4.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2177,2,5900,8604.434370830293,352.91147232055664,136139.226436615,497082.7427652733
1783359697,40,,Aggregated,3.900000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2184,2,5900,8595.03134124445,352.91147232055664,136139.226436615,496619.80631868134
1783359698,40,,Aggregated,3.800000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2187,2,5900,8594.625156221186,352.91147232055664,136139.226436615,496874.5134887974
1783359699,40,,Aggregated,3.900000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2194,2,5900,8585.684896602126,352.91147232055664,136139.226436615,496883.88012762077
1783359700,40,,Aggregated,4.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2195,2,5900,8588.142069923037,352.91147232055664,136139.226436615,497280.42277904326
1783359701,40,,Aggregated,4.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2199,2,5900,8586.014588348646,352.91147232055664,136139.226436615,497435.64211005
1783359702,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2206,2,5900,8587.370583823023,352.91147232055664,136139.226436615,497718.7275611967
1783359704,40,,Aggregated,3.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2211,2,5900,8577.810034176064,352.91147232055664,136139.226436615,497225.8077792854
1783359705,40,,Aggregated,4.200000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2214,2,5900,8570.7733655902,352.91147232055664,136139.226436615,496945.2868112014
1783359706,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2218,2,5900,8569.306799911828,352.91147232055664,136139.226436615,497111.8647430117
1783359708,40,,Aggregated,4.100000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2224,2,5900,8556.153038637243,352.91147232055664,136139.226436615,496515.1110611511
1783359709,40,,Aggregated,4.100000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2227,2,5900,8555.137528075624,352.91147232055664,136139.226436615,496157.1369555456
1783359710,40,,Aggregated,4.100000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2230,2,5900,8553.65414523223,352.91147232055664,136139.226436615,496395.53632286994
1783359711,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2232,2,5900,8551.531733043732,352.91147232055664,136139.226436615,496364.54749103944
1783359712,40,,Aggregated,3.600000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2234,2,5900,8551.011481451582,352.91147232055664,136139.226436615,496738.9333034915
1783359713,40,,Aggregated,3.600000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2237,2,5900,8553.83123752524,352.91147232055664,136139.226436615,496987.78766204737
1783359714,40,,Aggregated,3.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2241,2,5900,8552.906331926624,352.91147232055664,136139.226436615,497087.3618920125
1783359715,40,,Aggregated,3.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2244,2,5900,8550.14826152839,352.91147232055664,136139.226436615,497134.8475935829
1783359716,40,,Aggregated,3.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2249,2,5900,8553.591910125204,352.91147232055664,136139.226436615,497283.08626056026
1783359717,40,,Aggregated,3.000000,0.000000,5900,7400,9100,12000,18000,23000,42000,60000,110000,136000,136000,2254,2,5900,8554.44984332375,352.91147232055664,136139.226436615,497442.55811889976
1783359719,40,,Aggregated,2.900000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2260,2,5900,8569.428641184242,352.91147232055664,136139.226436615,497667.6039823009
1783359720,40,,Aggregated,2.900000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2263,2,5900,8567.453583520542,352.91147232055664,136139.226436615,497912.36809544853
1783359721,40,,Aggregated,3.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2271,2,5900,8556.387343946295,352.91147232055664,136139.226436615,497585.32452664024
1783359722,40,,Aggregated,3.300000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2273,2,5900,8552.637799112375,352.91147232055664,136139.226436615,497379.8574571051
1783359723,40,,Aggregated,3.300000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2274,2,5900,8553.715067782105,352.91147232055664,136139.226436615,497762.4058927001
1783359724,40,,Aggregated,3.800000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2277,2,5900,8552.453781252741,352.91147232055664,136139.226436615,497874.8335529205
1783359725,40,,Aggregated,3.700000,0.000000,5900,7400,9100,12000,18000,22000,43000,60000,110000,136000,136000,2285,2,5900,8543.022832933088,352.91147232055664,136139.226436615,497682.49846827134
1783359726,40,,Aggregated,3.300000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2290,2,5900,8580.73963275643,352.91147232055664,136139.226436615,498288.4366812227
1783359727,40,,Aggregated,3.800000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2294,2,5900,8570.671935443163,352.91147232055664,136139.226436615,497856.67131647776
1783359728,40,,Aggregated,4.200000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2301,2,5900,8570.636528152738,352.91147232055664,136139.226436615,497995.1368970013
1783359730,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2308,2,5900,8562.308100418573,352.91147232055664,136139.226436615,497817.67764298094
1783359731,40,,Aggregated,4.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2309,2,5900,8561.512006624998,352.91147232055664,136139.226436615,497802.0840190559
1783359732,40,,Aggregated,4.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2309,2,5900,8561.512006624998,352.91147232055664,136139.226436615,497802.0840190559
1783359733,40,,Aggregated,4.100000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2313,2,5900,8564.730051426572,352.91147232055664,136139.226436615,498417.29831387807
1783359734,40,,Aggregated,3.800000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2319,2,5900,8572.276974402917,352.40697860717773,136139.226436615,497867.88313928415
1783359735,40,,Aggregated,3.800000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2321,2,5900,8571.52043771559,352.40697860717773,136139.226436615,497848.36148211977
1783359736,40,,Aggregated,4.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2325,2,5900,8573.74831527792,352.40697860717773,136139.226436615,498460.32086021506
1783359737,40,,Aggregated,4.000000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2327,2,5900,8569.70018463479,352.40697860717773,136139.226436615,498130.97163730126
1783359738,40,,Aggregated,3.200000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2333,2,5900,8563.606659537265,352.40697860717773,136139.226436615,498024.0085726532
1783359739,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2335,2,5900,8567.804942958104,352.40697860717773,136139.226436615,498392.2573875803
1783359740,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2341,2,5900,8565.281112598384,352.40697860717773,136139.226436615,498476.82443400257
1783359741,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2342,2,5900,8563.98896810644,352.40697860717773,136139.226436615,498461.16908625106
1783359742,40,,Aggregated,2.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2347,2,5900,8559.277356813753,352.40697860717773,136139.226436615,498485.0038346826
1783359743,40,,Aggregated,2.700000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2347,2,5900,8559.277356813753,352.40697860717773,136139.226436615,498485.0038346826
1783359744,40,,Aggregated,3.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2354,2,5900,8549.116318167116,352.40697860717773,136139.226436615,498118.7807986406
1783359745,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,60000,110000,136000,136000,2355,2,5900,8551.90380252344,352.40697860717773,136139.226436615,498487.8577494692
1783359746,40,,Aggregated,3.100000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2360,2,5900,8579.23166236635,352.40697860717773,136139.226436615,498827.9042372881
1783359747,40,,Aggregated,3.400000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2363,2,5900,8591.66580481495,352.40697860717773,136139.226436615,499186.786711807
1783359748,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2367,2,5900,8588.980423734316,352.40697860717773,136139.226436615,499213.354034643
1783359749,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2369,2,5900,8592.3394392995,352.40697860717773,136139.226436615,499564.0
1783359750,40,,Aggregated,3.200000,0.000000,5900,7400,9100,12000,18000,23000,43000,61000,110000,136000,136000,2372,2,5900,8584.098767168807,352.40697860717773,136139.226436615,498982.1694772344
1783359751,40,,Aggregated,3.500000,0.000000,5900,7400,9200,12000,18000,23000,43000,61000,110000,136000,136000,2375,2,5900,8589.766286548815,352.40697860717773,136139.226436615,499583.7014736842
1783359752,40,,Aggregated,3.500000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2381,2,5900,8606.122626921851,352.40697860717773,136139.226436615,499463.9773204536
1783359753,40,,Aggregated,3.000000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2383,2,5900,8603.739877433472,352.40697860717773,136139.226436615,499454.87117079314
1783359754,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2386,2,5900,8623.409250356126,352.40697860717773,136139.226436615,500177.7711651299
1783359755,40,,Aggregated,3.400000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2390,2,5900,8618.934932213946,352.40697860717773,136139.226436615,499936.87364016735
1783359756,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2394,2,5900,8616.236128404724,352.40697860717773,136139.226436615,499520.38930659986
1783359757,40,,Aggregated,3.300000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2396,2,5900,8610.660522330385,352.40697860717773,136139.226436615,499199.6398163606
1783359758,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,44000,61000,110000,136000,136000,2403,2,5900,8595.94826801489,352.40697860717773,136139.226436615,498475.35289221804
1783359759,40,,Aggregated,3.500000,0.000000,5900,7400,9100,12000,18000,23000,44000,61000,110000,136000,136000,2406,2,5900,8601.67184732204,352.40697860717773,136139.226436615,499006.81338320865
1783359761,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2416,2,5900,8613.769965554704,352.40697860717773,136139.226436615,500647.9788907285
1783359762,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2416,2,5900,8613.769965554704,352.40697860717773,136139.226436615,500647.9788907285
1783359763,40,,Aggregated,3.400000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2419,2,5900,8619.274172717847,352.40697860717773,136139.226436615,500810.6473749483
1783359764,40,,Aggregated,3.400000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2422,2,5900,8622.569277402687,352.40697860717773,136139.226436615,500912.568538398
1783359765,40,,Aggregated,3.700000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2425,2,5900,8614.19433465938,352.40697860717773,136139.226436615,500515.9228865979
1783359766,40,,Aggregated,3.700000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2430,2,5900,8603.469402309307,352.40697860717773,136139.226436615,500050.641563786
1783359767,40,,Aggregated,3.700000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2431,2,5900,8600.68178108228,352.40697860717773,136139.226436615,499861.20485396957
1783359768,40,,Aggregated,3.900000,0.000000,5900,7400,9200,12000,18000,23000,44000,61000,110000,136000,136000,2442,2,5900,8591.539237462137,352.40697860717773,136139.226436615,499044.19000819
1783359769,40,,Aggregated,3.600000,0.000000,5900,7400,9200,12000,18000,23000,45000,62000,110000,136000,136000,2446,2,5900,8629.59751952211,352.40697860717773,136139.226436615,499561.99754701555
1783359771,40,,Aggregated,3.900000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2451,2,5900,8628.709917796092,352.40697860717773,136139.226436615,499385.4308445532
1783359772,40,,Aggregated,4.200000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2456,2,5900,8627.782556055423,352.40697860717773,136139.226436615,499764.095276873
1783359773,40,,Aggregated,4.200000,0.000000,5900,7400,9200,12000,18000,23000,44000,62000,110000,136000,136000,2461,2,5900,8617.255218723643,352.40697860717773,136139.226436615,499376.48110524175
